simulation, visitors, current conversion rate, overall conversion rate, total conversions, pulls arm 1, pulls arm 2
13, 150, 0.24, 0.313333333333, 47, 83, 67
13, 200, 0.34, 0.32, 64, 103, 97
13, 250, 0.36, 0.328, 82, 131, 119
13, 300, 0.32, 0.326666666667, 98, 163, 137
13, 350, 0.38, 0.334285714286, 117, 180, 170
13, 400, 0.36, 0.3375, 135, 203, 197
13, 450, 0.32, 0.335555555556, 151, 213, 237
13, 500, 0.32, 0.334, 167, 221, 279
13, 550, 0.38, 0.338181818182, 186, 232, 318
13, 600, 0.34, 0.338333333333, 203, 238, 362
13, 650, 0.38, 0.341538461538, 222, 244, 406
13, 700, 0.34, 0.341428571429, 239, 248, 452
13, 750, 0.48, 0.350666666667, 263, 248, 502
13, 800, 0.38, 0.3525, 282, 251, 549
13, 850, 0.34, 0.351764705882, 299, 254, 596
13, 900, 0.38, 0.353333333333, 318, 257, 643
13, 950, 0.36, 0.353684210526, 336, 260, 690
13, 1000, 0.46, 0.359, 359, 265, 735
13, 1050, 0.3, 0.35619047619, 374, 266, 784
13, 1100, 0.34, 0.355454545455, 391, 271, 829
13, 1150, 0.44, 0.359130434783, 413, 271, 879
13, 1200, 0.36, 0.359166666667, 431, 273, 927
13, 1250, 0.44, 0.3624, 453, 274, 976
13, 1300, 0.42, 0.364615384615, 474, 275, 1025
13, 1350, 0.44, 0.367407407407, 496, 275, 1075
13, 1400, 0.34, 0.366428571429, 513, 278, 1122
13, 1450, 0.48, 0.370344827586, 537, 280, 1170
13, 1500, 0.46, 0.373333333333, 560, 281, 1219
13, 1550, 0.4, 0.374193548387, 580, 281, 1269
13, 1600, 0.38, 0.374375, 599, 282, 1318
13, 1650, 0.4, 0.375151515152, 619, 282, 1368
13, 1700, 0.44, 0.377058823529, 641, 282, 1418
13, 1750, 0.38, 0.377142857143, 660, 283, 1467
13, 1800, 0.38, 0.377222222222, 679, 283, 1517
13, 1850, 0.42, 0.378378378378, 700, 283, 1567
13, 1900, 0.36, 0.377894736842, 718, 285, 1615
13, 1950, 0.4, 0.378461538462, 738, 285, 1665
13, 2000, 0.4, 0.379, 758, 287, 1713
14, 50, 0.38, 0.38, 19, 27, 23
14, 100, 0.36, 0.37, 37, 42, 58
14, 150, 0.44, 0.393333333333, 59, 73, 77
14, 200, 0.36, 0.385, 77, 97, 103
14, 250, 0.46, 0.4, 100, 124, 126
14, 300, 0.4, 0.4, 120, 148, 152
14, 350, 0.38, 0.397142857143, 139, 180, 170
14, 400, 0.42, 0.4, 160, 208, 192
14, 450, 0.46, 0.406666666667, 183, 240, 210
14, 500, 0.42, 0.408, 204, 279, 221
14, 550, 0.36, 0.403636363636, 222, 315, 235
14, 600, 0.28, 0.393333333333, 236, 359, 241
14, 650, 0.38, 0.392307692308, 255, 394, 256
14, 700, 0.36, 0.39, 273, 437, 263
14, 750, 0.34, 0.386666666667, 290, 474, 276
14, 800, 0.38, 0.38625, 309, 505, 295
14, 850, 0.4, 0.387058823529, 329, 535, 315
14, 900, 0.34, 0.384444444444, 346, 564, 336
14, 950, 0.46, 0.388421052632, 369, 596, 354
14, 1000, 0.36, 0.387, 387, 617, 383
14, 1050, 0.4, 0.387619047619, 407, 637, 413
14, 1100, 0.4, 0.388181818182, 427, 654, 446
14, 1150, 0.4, 0.388695652174, 447, 686, 464
14, 1200, 0.32, 0.385833333333, 463, 707, 493
14, 1250, 0.34, 0.384, 480, 733, 517
14, 1300, 0.4, 0.384615384615, 500, 754, 546
14, 1350, 0.34, 0.382962962963, 517, 784, 566
14, 1400, 0.38, 0.382857142857, 536, 812, 588
14, 1450, 0.34, 0.381379310345, 553, 834, 616
14, 1500, 0.4, 0.382, 573, 858, 642
14, 1550, 0.38, 0.381935483871, 592, 880, 670
14, 1600, 0.32, 0.38, 608, 900, 700
14, 1650, 0.38, 0.38, 627, 932, 718
14, 1700, 0.34, 0.378823529412, 644, 958, 742
14, 1750, 0.28, 0.376, 658, 990, 760
14, 1800, 0.34, 0.375, 675, 1020, 780
14, 1850, 0.38, 0.375135135135, 694, 1046, 804
14, 1900, 0.34, 0.374210526316, 711, 1067, 833
14, 1950, 0.46, 0.37641025641, 734, 1086, 864
14, 2000, 0.38, 0.3765, 753, 1099, 901
15, 50, 0.42, 0.42, 21, 19, 31
15, 100, 0.4, 0.41, 41, 46, 54
15, 150, 0.36, 0.393333333333, 59, 65, 85
15, 200, 0.38, 0.39, 78, 91, 109
15, 250, 0.28, 0.368, 92, 107, 143
15, 300, 0.46, 0.383333333333, 115, 134, 166
15, 350, 0.32, 0.374285714286, 131, 154, 196
15, 400, 0.42, 0.38, 152, 190, 210
15, 450, 0.5, 0.393333333333, 177, 225, 225
15, 500, 0.42, 0.396, 198, 265, 235
15, 550, 0.4, 0.396363636364, 218, 304, 246
15, 600, 0.46, 0.401666666667, 241, 351, 249
15, 650, 0.4, 0.401538461538, 261, 395, 255
15, 700, 0.34, 0.397142857143, 278, 442, 258
15, 750, 0.2, 0.384, 288, 485, 265
15, 800, 0.42, 0.38625, 309, 523, 277
15, 850, 0.36, 0.384705882353, 327, 563, 287
15, 900, 0.38, 0.384444444444, 346, 601, 299
15, 950, 0.36, 0.383157894737, 364, 643, 307
15, 1000, 0.34, 0.381, 381, 685, 315
15, 1050, 0.4, 0.381904761905, 401, 722, 328
15, 1100, 0.38, 0.381818181818, 420, 761, 339
15, 1150, 0.4, 0.382608695652, 440, 802, 348
15, 1200, 0.44, 0.385, 462, 834, 366
15, 1250, 0.34, 0.3832, 479, 881, 369
15, 1300, 0.32, 0.380769230769, 495, 921, 379
15, 1350, 0.32, 0.378518518519, 511, 961, 389
15, 1400, 0.5, 0.382857142857, 536, 1008, 392
15, 1450, 0.36, 0.382068965517, 554, 1050, 400
15, 1500, 0.36, 0.381333333333, 572, 1093, 407
15, 1550, 0.44, 0.383225806452, 594, 1140, 410
15, 1600, 0.38, 0.383125, 613, 1189, 411
15, 1650, 0.44, 0.384848484848, 635, 1234, 416
15, 1700, 0.38, 0.384705882353, 654, 1281, 419
15, 1750, 0.36, 0.384, 672, 1329, 421
15, 1800, 0.42, 0.385, 693, 1373, 427
15, 1850, 0.42, 0.385945945946, 714, 1421, 429
15, 1900, 0.42, 0.386842105263, 735, 1469, 431
15, 1950, 0.42, 0.387692307692, 756, 1515, 435
15, 2000, 0.36, 0.387, 774, 1557, 443
16, 50, 0.44, 0.44, 22, 24, 26
16, 100, 0.24, 0.34, 34, 50, 50
16, 150, 0.46, 0.38, 57, 72, 78
16, 200, 0.38, 0.38, 76, 97, 103
16, 250, 0.22, 0.348, 87, 125, 125
16, 300, 0.4, 0.356666666667, 107, 150, 150
16, 350, 0.22, 0.337142857143, 118, 174, 176
16, 400, 0.36, 0.34, 136, 197, 203
16, 450, 0.38, 0.344444444444, 155, 216, 234
16, 500, 0.38, 0.348, 174, 230, 270
16, 550, 0.36, 0.349090909091, 192, 241, 309
16, 600, 0.36, 0.35, 210, 256, 344
16, 650, 0.42, 0.355384615385, 231, 259, 391
16, 700, 0.32, 0.352857142857, 247, 266, 434
16, 750, 0.36, 0.353333333333, 265, 269, 481
16, 800, 0.56, 0.36625, 293, 269, 531
16, 850, 0.44, 0.370588235294, 315, 269, 581
16, 900, 0.3, 0.366666666667, 330, 269, 631
16, 950, 0.38, 0.367368421053, 349, 270, 680
16, 1000, 0.42, 0.37, 370, 272, 728
16, 1050, 0.42, 0.372380952381, 391, 274, 776
16, 1100, 0.4, 0.373636363636, 411, 276, 824
16, 1150, 0.42, 0.375652173913, 432, 277, 873
16, 1200, 0.38, 0.375833333333, 451, 277, 923
16, 1250, 0.42, 0.3776, 472, 279, 971
16, 1300, 0.4, 0.378461538462, 492, 279, 1021
16, 1350, 0.38, 0.378518518519, 511, 282, 1068
16, 1400, 0.44, 0.380714285714, 533, 283, 1117
16, 1450, 0.44, 0.38275862069, 555, 284, 1166
16, 1500, 0.28, 0.379333333333, 569, 285, 1215
16, 1550, 0.36, 0.378709677419, 587, 286, 1264
16, 1600, 0.32, 0.376875, 603, 288, 1312
16, 1650, 0.42, 0.378181818182, 624, 290, 1360
16, 1700, 0.44, 0.38, 646, 291, 1409
16, 1750, 0.44, 0.381714285714, 668, 293, 1457
16, 1800, 0.36, 0.381111111111, 686, 294, 1506
16, 1850, 0.38, 0.381081081081, 705, 296, 1554
16, 1900, 0.42, 0.382105263158, 726, 298, 1602
16, 1950, 0.34, 0.381025641026, 743, 299, 1651
16, 2000, 0.36, 0.3805, 761, 299, 1701
17, 50, 0.4, 0.4, 20, 35, 15
17, 100, 0.24, 0.32, 32, 61, 39
17, 150, 0.4, 0.346666666667, 52, 79, 71
17, 200, 0.3, 0.335, 67, 105, 95
17, 250, 0.38, 0.344, 86, 129, 121
17, 300, 0.44, 0.36, 108, 152, 148
17, 350, 0.5, 0.38, 133, 171, 179
17, 400, 0.4, 0.3825, 153, 194, 206
17, 450, 0.46, 0.391111111111, 176, 224, 226
17, 500, 0.26, 0.378, 189, 249, 251
17, 550, 0.32, 0.372727272727, 205, 265, 285
17, 600, 0.34, 0.37, 222, 291, 309
17, 650, 0.5, 0.38, 247, 317, 333
17, 700, 0.3, 0.374285714286, 262, 350, 350
17, 750, 0.36, 0.373333333333, 280, 388, 362
17, 800, 0.4, 0.375, 300, 415, 385
17, 850, 0.46, 0.38, 323, 455, 395
17, 900, 0.32, 0.376666666667, 339, 489, 411
17, 950, 0.58, 0.387368421053, 368, 523, 427
17, 1000, 0.34, 0.385, 385, 553, 447
17, 1050, 0.4, 0.385714285714, 405, 584, 466
17, 1100, 0.42, 0.387272727273, 426, 625, 475
17, 1150, 0.34, 0.385217391304, 443, 658, 492
17, 1200, 0.34, 0.383333333333, 460, 686, 514
17, 1250, 0.26, 0.3784, 473, 708, 542
17, 1300, 0.4, 0.379230769231, 493, 731, 569
17, 1350, 0.3, 0.376296296296, 508, 754, 596
17, 1400, 0.44, 0.378571428571, 530, 776, 624
17, 1450, 0.18, 0.371724137931, 539, 800, 650
17, 1500, 0.44, 0.374, 561, 822, 678
17, 1550, 0.34, 0.372903225806, 578, 842, 708
17, 1600, 0.46, 0.375625, 601, 862, 738
17, 1650, 0.5, 0.379393939394, 626, 881, 769
17, 1700, 0.5, 0.382941176471, 651, 908, 792
17, 1750, 0.3, 0.380571428571, 666, 925, 825
17, 1800, 0.44, 0.382222222222, 688, 932, 868
17, 1850, 0.32, 0.380540540541, 704, 941, 909
17, 1900, 0.26, 0.377368421053, 717, 953, 947
17, 1950, 0.44, 0.378974358974, 739, 962, 988
17, 2000, 0.44, 0.3805, 761, 972, 1028
18, 50, 0.4, 0.4, 20, 21, 29
18, 100, 0.44, 0.42, 42, 45, 55
18, 150, 0.38, 0.406666666667, 61, 69, 81
18, 200, 0.2, 0.355, 71, 95, 105
18, 250, 0.28, 0.34, 85, 119, 131
18, 300, 0.5, 0.366666666667, 110, 146, 154
18, 350, 0.44, 0.377142857143, 132, 174, 176
18, 400, 0.4, 0.38, 152, 200, 200
18, 450, 0.3, 0.371111111111, 167, 206, 244
18, 500, 0.3, 0.364, 182, 214, 286
18, 550, 0.38, 0.365454545455, 201, 216, 334
18, 600, 0.46, 0.373333333333, 224, 224, 376
18, 650, 0.42, 0.376923076923, 245, 229, 421
18, 700, 0.34, 0.374285714286, 262, 234, 466
18, 750, 0.38, 0.374666666667, 281, 240, 510
18, 800, 0.44, 0.37875, 303, 243, 557
18, 850, 0.42, 0.381176470588, 324, 244, 606
18, 900, 0.34, 0.378888888889, 341, 247, 653
18, 950, 0.52, 0.386315789474, 367, 258, 692
18, 1000, 0.24, 0.379, 379, 261, 739
18, 1050, 0.3, 0.375238095238, 394, 265, 785
18, 1100, 0.54, 0.382727272727, 421, 270, 830
18, 1150, 0.48, 0.386956521739, 445, 274, 876
18, 1200, 0.4, 0.3875, 465, 275, 925
18, 1250, 0.28, 0.3832, 479, 277, 973
18, 1300, 0.38, 0.383076923077, 498, 282, 1018
18, 1350, 0.26, 0.378518518519, 511, 287, 1063
18, 1400, 0.42, 0.38, 532, 291, 1109
18, 1450, 0.44, 0.382068965517, 554, 293, 1157
18, 1500, 0.32, 0.38, 570, 298, 1202
18, 1550, 0.52, 0.384516129032, 596, 301, 1249
18, 1600, 0.4, 0.385, 616, 304, 1296
18, 1650, 0.36, 0.384242424242, 634, 305, 1345
18, 1700, 0.34, 0.382941176471, 651, 307, 1393
18, 1750, 0.46, 0.385142857143, 674, 308, 1442
18, 1800, 0.56, 0.39, 702, 309, 1491
18, 1850, 0.38, 0.38972972973, 721, 312, 1538
18, 1900, 0.38, 0.389473684211, 740, 313, 1587
18, 1950, 0.4, 0.389743589744, 760, 315, 1635
18, 2000, 0.56, 0.394, 788, 315, 1685
19, 50, 0.3, 0.3, 15, 25, 25
19, 100, 0.36, 0.33, 33, 47, 53
19, 150, 0.38, 0.346666666667, 52, 76, 74
19, 200, 0.4, 0.36, 72, 99, 101
19, 250, 0.54, 0.396, 99, 122, 128
19, 300, 0.3, 0.38, 114, 148, 152
19, 350, 0.46, 0.391428571429, 137, 175, 175
19, 400, 0.34, 0.385, 154, 190, 210
19, 450, 0.48, 0.395555555556, 178, 206, 244
19, 500, 0.4, 0.396, 198, 212, 288
19, 550, 0.36, 0.392727272727, 216, 216, 334
19, 600, 0.42, 0.395, 237, 219, 381
19, 650, 0.4, 0.395384615385, 257, 221, 429
19, 700, 0.38, 0.394285714286, 276, 226, 474
19, 750, 0.42, 0.396, 297, 226, 524
19, 800, 0.4, 0.39625, 317, 227, 573
19, 850, 0.34, 0.392941176471, 334, 227, 623
19, 900, 0.46, 0.396666666667, 357, 230, 670
19, 950, 0.3, 0.391578947368, 372, 231, 719
19, 1000, 0.32, 0.388, 388, 232, 768
19, 1050, 0.52, 0.394285714286, 414, 236, 814
19, 1100, 0.52, 0.4, 440, 236, 864
19, 1150, 0.28, 0.394782608696, 454, 236, 914
19, 1200, 0.36, 0.393333333333, 472, 236, 964
19, 1250, 0.42, 0.3944, 493, 239, 1011
19, 1300, 0.4, 0.394615384615, 513, 239, 1061
19, 1350, 0.44, 0.396296296296, 535, 240, 1110
19, 1400, 0.46, 0.398571428571, 558, 241, 1159
19, 1450, 0.36, 0.39724137931, 576, 243, 1207
19, 1500, 0.32, 0.394666666667, 592, 245, 1255
19, 1550, 0.4, 0.394838709677, 612, 245, 1305
19, 1600, 0.36, 0.39375, 630, 245, 1355
19, 1650, 0.42, 0.394545454545, 651, 246, 1404
19, 1700, 0.3, 0.391764705882, 666, 247, 1453
19, 1750, 0.5, 0.394857142857, 691, 247, 1503
19, 1800, 0.44, 0.396111111111, 713, 247, 1553
19, 1850, 0.36, 0.395135135135, 731, 248, 1602
19, 1900, 0.38, 0.394736842105, 750, 248, 1652
19, 1950, 0.5, 0.397435897436, 775, 249, 1701
19, 2000, 0.28, 0.3945, 789, 250, 1750
20, 50, 0.46, 0.46, 23, 25, 25
20, 100, 0.42, 0.44, 44, 52, 48
20, 150, 0.46, 0.446666666667, 67, 80, 70
20, 200, 0.34, 0.42, 84, 104, 96
20, 250, 0.4, 0.416, 104, 127, 123
20, 300, 0.4, 0.413333333333, 124, 152, 148
20, 350, 0.22, 0.385714285714, 135, 175, 175
20, 400, 0.46, 0.395, 158, 199, 201
20, 450, 0.32, 0.386666666667, 174, 214, 236
20, 500, 0.38, 0.386, 193, 219, 281
20, 550, 0.46, 0.392727272727, 216, 224, 326
20, 600, 0.44, 0.396666666667, 238, 227, 373
20, 650, 0.4, 0.396923076923, 258, 229, 421
20, 700, 0.3, 0.39, 273, 230, 470
20, 750, 0.44, 0.393333333333, 295, 235, 515
20, 800, 0.46, 0.3975, 318, 237, 563
20, 850, 0.34, 0.394117647059, 335, 240, 610
20, 900, 0.4, 0.394444444444, 355, 241, 659
20, 950, 0.36, 0.392631578947, 373, 243, 707
20, 1000, 0.3, 0.388, 388, 244, 756
20, 1050, 0.58, 0.397142857143, 417, 248, 802
20, 1100, 0.38, 0.396363636364, 436, 249, 851
20, 1150, 0.44, 0.398260869565, 458, 255, 895
20, 1200, 0.38, 0.3975, 477, 264, 936
20, 1250, 0.36, 0.396, 495, 266, 984
20, 1300, 0.36, 0.394615384615, 513, 270, 1030
20, 1350, 0.36, 0.393333333333, 531, 279, 1071
20, 1400, 0.48, 0.396428571429, 555, 287, 1113
20, 1450, 0.42, 0.39724137931, 576, 290, 1160
20, 1500, 0.42, 0.398, 597, 295, 1205
20, 1550, 0.32, 0.395483870968, 613, 299, 1251
20, 1600, 0.38, 0.395, 632, 306, 1294
20, 1650, 0.32, 0.392727272727, 648, 312, 1338
20, 1700, 0.22, 0.387647058824, 659, 324, 1376
20, 1750, 0.3, 0.385142857143, 674, 330, 1420
20, 1800, 0.48, 0.387777777778, 698, 331, 1469
20, 1850, 0.36, 0.387027027027, 716, 332, 1518
20, 1900, 0.32, 0.385263157895, 732, 334, 1566
20, 1950, 0.34, 0.384102564103, 749, 339, 1611
20, 2000, 0.32, 0.3825, 765, 341, 1659
21, 50, 0.36, 0.36, 18, 23, 27
21, 100, 0.36, 0.36, 36, 52, 48
21, 150, 0.38, 0.366666666667, 55, 80, 70
21, 200, 0.3, 0.35, 70, 104, 96
21, 250, 0.4, 0.36, 90, 130, 120
21, 300, 0.36, 0.36, 108, 154, 146
21, 350, 0.3, 0.351428571429, 123, 181, 169
21, 400, 0.36, 0.3525, 141, 207, 193
21, 450, 0.32, 0.348888888889, 157, 214, 236
21, 500, 0.5, 0.364, 182, 219, 281
21, 550, 0.56, 0.381818181818, 210, 223, 327
21, 600, 0.44, 0.386666666667, 232, 223, 377
21, 650, 0.42, 0.389230769231, 253, 225, 425
21, 700, 0.5, 0.397142857143, 278, 225, 475
21, 750, 0.32, 0.392, 294, 225, 525
21, 800, 0.42, 0.39375, 315, 225, 575
21, 850, 0.38, 0.392941176471, 334, 226, 624
21, 900, 0.38, 0.392222222222, 353, 228, 672
21, 950, 0.4, 0.392631578947, 373, 228, 722
21, 1000, 0.42, 0.394, 394, 228, 772
21, 1050, 0.26, 0.387619047619, 407, 229, 821
21, 1100, 0.34, 0.385454545455, 424, 230, 870
21, 1150, 0.34, 0.38347826087, 441, 230, 920
21, 1200, 0.32, 0.380833333333, 457, 232, 968
21, 1250, 0.44, 0.3832, 479, 232, 1018
21, 1300, 0.16, 0.374615384615, 487, 232, 1068
21, 1350, 0.42, 0.376296296296, 508, 233, 1117
21, 1400, 0.44, 0.378571428571, 530, 234, 1166
21, 1450, 0.46, 0.381379310345, 553, 235, 1215
21, 1500, 0.32, 0.379333333333, 569, 235, 1265
21, 1550, 0.4, 0.38, 589, 235, 1315
21, 1600, 0.54, 0.385, 616, 235, 1365
21, 1650, 0.44, 0.386666666667, 638, 235, 1415
21, 1700, 0.46, 0.388823529412, 661, 236, 1464
21, 1750, 0.34, 0.387428571429, 678, 237, 1513
21, 1800, 0.42, 0.388333333333, 699, 237, 1563
21, 1850, 0.44, 0.38972972973, 721, 237, 1613
21, 1900, 0.28, 0.386842105263, 735, 237, 1663
21, 1950, 0.44, 0.388205128205, 757, 237, 1713
21, 2000, 0.44, 0.3895, 779, 237, 1763
22, 50, 0.32, 0.32, 16, 21, 29
22, 100, 0.36, 0.34, 34, 41, 59
22, 150, 0.34, 0.34, 51, 70, 80
22, 200, 0.36, 0.345, 69, 93, 107
22, 250, 0.38, 0.352, 88, 126, 124
22, 300, 0.34, 0.35, 105, 146, 154
22, 350, 0.38, 0.354285714286, 124, 173, 177
22, 400, 0.34, 0.3525, 141, 203, 197
22, 450, 0.42, 0.36, 162, 229, 221
22, 500, 0.5, 0.374, 187, 257, 243
22, 550, 0.4, 0.376363636364, 207, 283, 267
22, 600, 0.46, 0.383333333333, 230, 312, 288
22, 650, 0.4, 0.384615384615, 250, 333, 317
22, 700, 0.4, 0.385714285714, 270, 364, 336
22, 750, 0.38, 0.385333333333, 289, 390, 360
22, 800, 0.48, 0.39125, 313, 424, 376
22, 850, 0.44, 0.394117647059, 335, 454, 396
22, 900, 0.36, 0.392222222222, 353, 485, 415
22, 950, 0.44, 0.394736842105, 375, 517, 433
22, 1000, 0.54, 0.402, 402, 543, 457
22, 1050, 0.3, 0.397142857143, 417, 565, 485
22, 1100, 0.32, 0.393636363636, 433, 592, 508
22, 1150, 0.32, 0.390434782609, 449, 618, 532
22, 1200, 0.48, 0.394166666667, 473, 650, 550
22, 1250, 0.36, 0.3928, 491, 677, 573
22, 1300, 0.42, 0.393846153846, 512, 704, 596
22, 1350, 0.42, 0.394814814815, 533, 724, 626
22, 1400, 0.34, 0.392857142857, 550, 746, 654
22, 1450, 0.4, 0.393103448276, 570, 762, 688
22, 1500, 0.36, 0.392, 588, 786, 714
22, 1550, 0.5, 0.395483870968, 613, 806, 744
22, 1600, 0.44, 0.396875, 635, 835, 765
22, 1650, 0.32, 0.394545454545, 651, 860, 790
22, 1700, 0.34, 0.392941176471, 668, 877, 823
22, 1750, 0.46, 0.394857142857, 691, 905, 845
22, 1800, 0.32, 0.392777777778, 707, 934, 866
22, 1850, 0.36, 0.391891891892, 725, 962, 888
22, 1900, 0.44, 0.393157894737, 747, 979, 921
22, 1950, 0.44, 0.394358974359, 769, 1001, 949
22, 2000, 0.42, 0.395, 790, 1028, 972
23, 50, 0.36, 0.36, 18, 16, 34
23, 100, 0.5, 0.43, 43, 38, 62
23, 150, 0.42, 0.426666666667, 64, 64, 86
23, 200, 0.52, 0.45, 90, 87, 113
23, 250, 0.44, 0.448, 112, 117, 133
23, 300, 0.42, 0.443333333333, 133, 144, 156
23, 350, 0.38, 0.434285714286, 152, 165, 185
23, 400, 0.58, 0.4525, 181, 190, 210
23, 450, 0.38, 0.444444444444, 200, 218, 232
23, 500, 0.4, 0.44, 220, 230, 270
23, 550, 0.4, 0.436363636364, 240, 251, 299
23, 600, 0.32, 0.426666666667, 256, 278, 322
23, 650, 0.36, 0.421538461538, 274, 299, 351
23, 700, 0.36, 0.417142857143, 292, 319, 381
23, 750, 0.32, 0.410666666667, 308, 333, 417
23, 800, 0.48, 0.415, 332, 352, 448
23, 850, 0.4, 0.414117647059, 352, 380, 470
23, 900, 0.32, 0.408888888889, 368, 408, 492
23, 950, 0.46, 0.411578947368, 391, 428, 522
23, 1000, 0.54, 0.418, 418, 440, 560
23, 1050, 0.42, 0.418095238095, 439, 451, 599
23, 1100, 0.3, 0.412727272727, 454, 462, 638
23, 1150, 0.4, 0.412173913043, 474, 470, 680
23, 1200, 0.38, 0.410833333333, 493, 479, 721
23, 1250, 0.42, 0.4112, 514, 486, 764
23, 1300, 0.38, 0.41, 533, 493, 807
23, 1350, 0.24, 0.403703703704, 545, 497, 853
23, 1400, 0.42, 0.404285714286, 566, 512, 888
23, 1450, 0.6, 0.411034482759, 596, 514, 936
23, 1500, 0.5, 0.414, 621, 516, 984
23, 1550, 0.42, 0.414193548387, 642, 518, 1032
23, 1600, 0.48, 0.41625, 666, 524, 1076
23, 1650, 0.4, 0.415757575758, 686, 525, 1125
23, 1700, 0.5, 0.418235294118, 711, 528, 1172
23, 1750, 0.3, 0.414857142857, 726, 529, 1221
23, 1800, 0.38, 0.413888888889, 745, 531, 1269
23, 1850, 0.5, 0.416216216216, 770, 533, 1317
23, 1900, 0.42, 0.416315789474, 791, 540, 1360
23, 1950, 0.38, 0.415384615385, 810, 542, 1408
23, 2000, 0.4, 0.415, 830, 543, 1457
24, 50, 0.42, 0.42, 21, 28, 22
24, 100, 0.42, 0.42, 42, 54, 46
24, 150, 0.34, 0.393333333333, 59, 77, 73
24, 200, 0.38, 0.39, 78, 96, 104
24, 250, 0.4, 0.392, 98, 122, 128
24, 300, 0.46, 0.403333333333, 121, 140, 160
24, 350, 0.48, 0.414285714286, 145, 167, 183
24, 400, 0.46, 0.42, 168, 195, 205
24, 450, 0.24, 0.4, 180, 208, 242
24, 500, 0.32, 0.392, 196, 222, 278
24, 550, 0.46, 0.398181818182, 219, 244, 306
24, 600, 0.4, 0.398333333333, 239, 250, 350
24, 650, 0.34, 0.393846153846, 256, 256, 394
24, 700, 0.34, 0.39, 273, 266, 434
24, 750, 0.36, 0.388, 291, 279, 471
24, 800, 0.36, 0.38625, 309, 289, 511
24, 850, 0.44, 0.389411764706, 331, 301, 549
24, 900, 0.4, 0.39, 351, 307, 593
24, 950, 0.44, 0.392631578947, 373, 315, 635
24, 1000, 0.34, 0.39, 390, 318, 682
24, 1050, 0.38, 0.389523809524, 409, 329, 721
24, 1100, 0.28, 0.384545454545, 423, 331, 769
24, 1150, 0.4, 0.385217391304, 443, 343, 807
24, 1200, 0.44, 0.3875, 465, 354, 846
24, 1250, 0.42, 0.3888, 486, 369, 881
24, 1300, 0.46, 0.391538461538, 509, 384, 916
24, 1350, 0.48, 0.394814814815, 533, 393, 957
24, 1400, 0.28, 0.390714285714, 547, 400, 1000
24, 1450, 0.42, 0.391724137931, 568, 409, 1041
24, 1500, 0.48, 0.394666666667, 592, 417, 1083
24, 1550, 0.28, 0.390967741935, 606, 425, 1125
24, 1600, 0.4, 0.39125, 626, 429, 1171
24, 1650, 0.38, 0.390909090909, 645, 432, 1218
24, 1700, 0.3, 0.388235294118, 660, 437, 1263
24, 1750, 0.28, 0.385142857143, 674, 442, 1308
24, 1800, 0.5, 0.388333333333, 699, 443, 1357
24, 1850, 0.5, 0.391351351351, 724, 445, 1405
24, 1900, 0.46, 0.393157894737, 747, 449, 1451
24, 1950, 0.3, 0.390769230769, 762, 452, 1498
24, 2000, 0.5, 0.3935, 787, 456, 1544
25, 50, 0.46, 0.46, 23, 27, 23
25, 100, 0.36, 0.41, 41, 53, 47
25, 150, 0.4, 0.406666666667, 61, 79, 71
25, 200, 0.34, 0.39, 78, 104, 96
25, 250, 0.4, 0.392, 98, 131, 119
25, 300, 0.36, 0.386666666667, 116, 157, 143
25, 350, 0.32, 0.377142857143, 132, 186, 164
25, 400, 0.3, 0.3675, 147, 210, 190
25, 450, 0.4, 0.371111111111, 167, 218, 232
25, 500, 0.3, 0.364, 182, 222, 278
25, 550, 0.3, 0.358181818182, 197, 233, 317
25, 600, 0.32, 0.355, 213, 239, 361
25, 650, 0.22, 0.344615384615, 224, 247, 403
25, 700, 0.5, 0.355714285714, 249, 255, 445
25, 750, 0.42, 0.36, 270, 257, 493
25, 800, 0.38, 0.36125, 289, 260, 540
25, 850, 0.4, 0.363529411765, 309, 267, 583
25, 900, 0.38, 0.364444444444, 328, 269, 631
25, 950, 0.5, 0.371578947368, 353, 270, 680
25, 1000, 0.42, 0.374, 374, 272, 728
25, 1050, 0.42, 0.37619047619, 395, 274, 776
25, 1100, 0.42, 0.378181818182, 416, 274, 826
25, 1150, 0.4, 0.379130434783, 436, 276, 874
25, 1200, 0.4, 0.38, 456, 278, 922
25, 1250, 0.36, 0.3792, 474, 278, 972
25, 1300, 0.36, 0.378461538462, 492, 279, 1021
25, 1350, 0.38, 0.378518518519, 511, 280, 1070
25, 1400, 0.52, 0.383571428571, 537, 281, 1119
25, 1450, 0.36, 0.38275862069, 555, 286, 1164
25, 1500, 0.34, 0.381333333333, 572, 287, 1213
25, 1550, 0.34, 0.38, 589, 288, 1262
25, 1600, 0.42, 0.38125, 610, 288, 1312
25, 1650, 0.4, 0.381818181818, 630, 290, 1360
25, 1700, 0.48, 0.384705882353, 654, 290, 1410
25, 1750, 0.44, 0.386285714286, 676, 290, 1460
25, 1800, 0.28, 0.383333333333, 690, 290, 1510
25, 1850, 0.34, 0.382162162162, 707, 292, 1558
25, 1900, 0.42, 0.383157894737, 728, 293, 1607
25, 1950, 0.44, 0.384615384615, 750, 293, 1657
25, 2000, 0.34, 0.3835, 767, 296, 1704
26, 50, 0.46, 0.46, 23, 22, 28
26, 100, 0.32, 0.39, 39, 52, 48
